Step,Loss,Return,Return Std,Loss Std
9527, -0.25287365913391113, 28.0, 22.061342239379883, 1.8770167827606201
9544, -0.25287365913391113, 17.0, 22.036264419555664, 1.8770167827606201
9556, -0.25287365913391113, 12.0, 22.01725959777832, 1.8770167827606201
9576, -0.25287365913391113, 20.0, 21.990158081054688, 1.8770167827606201
9587, -0.25287365913391113, 11.0, 21.972801208496094, 1.8770167827606201
9598, -0.25287365913391113, 11.0, 21.955463409423828, 1.8770167827606201
9616, -0.24919378757476807, 18.0, 21.929914474487305, 1.8676645755767822
9637, -0.24919378757476807, 21.0, 21.90267562866211, 1.8676645755767822
9658, -0.24919378757476807, 21.0, 21.875539779663086, 1.8676645755767822
9675, -0.24919378757476807, 17.0, 21.851085662841797, 1.8676645755767822
9758, -0.24561449885368347, 83.0, 22.020126342773438, 1.8584455251693726
9774, -0.24561449885368347, 16.0, 21.996644973754883, 1.8584455251693726
9800, -0.24561449885368347, 26.0, 21.969022750854492, 1.8584455251693726
9855, -0.24208477139472961, 55.0, 21.993820190429688, 1.8493659496307373
9864, -0.24208477139472961, 9.0, 21.980379104614258, 1.8493659496307373
9883, -0.24208477139472961, 19.0, 21.954748153686523, 1.8493659496307373
9901, -0.23862403631210327, 18.0, 21.929908752441406, 1.840417742729187
9913, -0.23862403631210327, 12.0, 21.911739349365234, 1.840417742729187
9932, -0.23862403631210327, 19.0, 21.886348724365234, 1.840417742729187
9967, -0.23862403631210327, 35.0, 21.865299224853516, 1.840417742729187
9982, -0.23862403631210327, 15.0, 21.843563079833984, 1.840417742729187
10023, -0.23523041605949402, 41.0, 21.831695556640625, 1.8315986394882202
10052, -0.23523041605949402, 29.0, 21.8059024810791, 1.8315986394882202
10065, -0.23523041605949402, 13.0, 21.78684425354004, 1.8315986394882202
10075, -0.23523041605949402, 10.0, 21.77225685119629, 1.8315986394882202
10107, -0.23191753029823303, 32.0, 21.748722076416016, 1.8229020833969116
10119, -0.23191753029823303, 12.0, 21.731191635131836, 1.8229020833969116
